Transaction ID	Date	Product SKU	Product_Name	Category	Sub_Category	Brand	MSRP	Store ID	Store_Name	Store_City	Store_Region	Customer_ID	Customer Name	Unit_Price	Quantity_Sold	Discount_Amount	Tax_Amount	Total_Sales_Amount	Payment_Method
T-50869	2025-09-12	PROD-5044	Samsung Keyboard Pro	Accessories	Keyboards	Samsung	1673.85	ST-01	Tech Haven	Boston	North	CUST-2047	Jennifer Smith	1743.2	4	0.0	435.8	7408.6	Google Pay
T-50870	2025-05-05	PROD-5005	Logitech Smartphone Pro	Mobile	Smartphones	Logitech	424.25	ST-04	Windy City Gear	Chicago	Midwest	CUST-2095	Elizabeth Johnson	422.83	4	0.0	101.48	1792.8	Google Pay
T-50871	2025-11-04	PROD-5006	HP Keyboard Pro	Accessories	Keyboards	HP	587.45	ST-05	Empire Electronics	New York	North	CUST-2084	Linda Garcia	564.47	3	84.67	100.55	1709.29	Credit Card
T-50872	2025-03-14	PROD-5045	Dell Smartphone Pro	Mobile	Smartphones	Dell	555.4	ST-01	Tech Haven	Boston	North	CUST-2098	Elizabeth Johnson	560.76	3	0.0	105.14	1787.42	Debit Card
T-50873	2025-05-29	PROD-5024	Sony Monitor Pro	Computing	Monitors	Sony	739.23	ST-02	Digital Depot	Austin	South	CUST-2094	Linda Davis	703.68	5	527.76	209.34	3199.98	Apple Pay
T-50874	2025-09-01	PROD-5003	Dell Mice Pro	Accessories	Mice	Dell	843.02	ST-09	Mile High Mobile	Denver	West	CUST-2065	David Martinez	801.56	4	480.94	218.02	2943.32	Google Pay
T-50875	2025-02-24	PROD-5031	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	439.91	ST-03	Silicon Square	San Jose	West	CUST-2094	Linda Davis	436.37	3	0.0	104.73	1413.84	Debit Card
T-50876	2025-06-06	PROD-5011	Sony Laptop Pro	Computing	Laptops	Sony	304.69	ST-05	Empire Electronics	New York	North	CUST-2086	David Johnson	305.05	1	0.0	19.07	324.12	Debit Card
T-50877	2025-07-11	PROD-5031	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	439.91	ST-02	Digital Depot	Austin	South	CUST-2082	Mary Jones	433.25	2	0.0	60.66	927.16	Debit Card
T-50878	2025-07-15	PROD-5040	Dell Laptop Pro	Computing	Laptops	Dell	876.34	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2057	James Jones	844.76	2	0.0	101.37	1790.89	Credit Card
T-50879	2025-11-27	PROD-5017	Sony Keyboard Pro	Accessories	Keyboards	Sony	2320.52	ST-06	Evergreen Tech	Seattle	West	CUST-2098	Elizabeth Johnson	2350.69	3	705.21	507.75	6854.61	Google Pay
T-50880	2025-11-12	PROD-5040	Dell Laptop Pro	Computing	Laptops	Dell	876.34	ST-05	Empire Electronics	New York	North	CUST-2063	Robert Williams	833.93	2	0.0	104.24	1772.1	PayPal
T-50881	2025-09-12	PROD-5036	Logitech Mice Pro	Accessories	Mice	Logitech	554.85	ST-04	Windy City Gear	Chicago	Midwest	CUST-2036	Robert Miller	531.4	5	0.0	159.42	2816.42	PayPal
T-50882	2025-07-07	PROD-5025	Logitech Speaker Pro	Audio	Speakers	Logitech	1871.67	ST-02	Digital Depot	Austin	South	CUST-2039	Robert Miller	1937.3	5	484.33	644.15	9846.32	PayPal
T-50883	2025-03-31	PROD-5023	Dell Mice Pro	Accessories	Mice	Dell	1712.19	ST-05	Empire Electronics	New York	North	CUST-2044	Linda Brown	1744.21	5	436.05	517.81	8802.81	Google Pay
T-50884	2025-06-10	PROD-5027	Microsoft Speaker Pro	Audio	Speakers	Microsoft	1346.24	ST-07	Peach State Gadgets	Atlanta	South	CUST-2090	Mary Smith	1352.43	5	0.0	473.35	7235.5	Credit Card
T-50885	2025-07-28	PROD-5033	Logitech Smartwatche Pro	Mobile	Smartwatches	Logitech	2430.56	ST-07	Peach State Gadgets	Atlanta	South	CUST-2049	David Jones	2500.63	3	750.19	472.62	7224.32	Google Pay
T-50886	2025-04-14	PROD-5042	HP Mice Pro	Accessories	Mice	HP	1992.52	ST-02	Digital Depot	Austin	South	CUST-2052	Robert Davis	2013.61	5	1510.21	599.05	9156.89	Debit Card
T-50887	2025-06-16	PROD-5004	Microsoft Speaker Pro	Audio	Speakers	Microsoft	451.4	ST-04	Windy City Gear	Chicago	Midwest	CUST-2064	Mary Johnson	448.22	3	0.0	80.68	1425.34	PayPal
T-50888	2025-02-15	PROD-5007	Apple Speaker Pro	Audio	Speakers	Apple	1970.43	ST-10	Sunshine Systems	Miami	South	CUST-2009	David Jones	1978.01	5	0.0	692.3	10582.35	Credit Card
T-50889	2025-03-05	PROD-5025	Logitech Speaker Pro	Audio	Speakers	Logitech	1871.67	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2059	James Jones	1867.31	5	1400.48	476.16	8412.23	Credit Card
T-50890	2025-08-15	PROD-5008	Apple Mice Pro	Accessories	Mice	Apple	1303.88	ST-10	Sunshine Systems	Miami	South	CUST-2039	Robert Miller	1300.91	4	520.36	327.83	5011.11	Debit Card
T-50891	2025-07-10	PROD-5002	Dell Headphone Pro	Audio	Headphones	Dell	1736.36	ST-05	Empire Electronics	New York	North	CUST-2072	David Rodriguez	1687.29	5	843.65	474.55	8067.35	PayPal
T-50892	2025-11-15	PROD-5038	HP Headphone Pro	Audio	Headphones	HP	1705.55	ST-10	Sunshine Systems	Miami	South	CUST-2065	David Martinez	1679.18	2	167.92	223.33	3413.77	Debit Card
T-50893	2025-04-04	PROD-5031	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	439.91	ST-09	Mile High Mobile	Denver	West	CUST-2077	Mary Jones	459.42	2	45.94	69.83	942.73	Apple Pay
T-50894	2025-09-10	PROD-5028	Microsoft Keyboard Pro	Accessories	Keyboards	Microsoft	1729.38	ST-04	Windy City Gear	Chicago	Midwest	CUST-2044	Linda Brown	1676.22	2	502.87	170.97	3020.54	Debit Card
T-50895	2025-02-12	PROD-5048	Microsoft Smartphone Pro	Mobile	Smartphones	Microsoft	2457.95	ST-10	Sunshine Systems	Miami	South	CUST-2000	Mary Williams	2431.06	2	0.0	340.35	5202.47	Credit Card
T-50896	2025-06-17	PROD-5016	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	1215.4	ST-09	Mile High Mobile	Denver	West	CUST-2007	John Smith	1262.39	3	0.0	302.97	4090.14	Credit Card
T-50897	2025-03-20	PROD-5026	Apple Smartphone Pro	Mobile	Smartphones	Apple	538.85	ST-01	Tech Haven	Boston	North	CUST-2067	James Miller	541.59	1	54.16	30.46	517.89	Google Pay
T-50898	2025-09-14	PROD-5023	Dell Mice Pro	Accessories	Mice	Dell	1712.19	ST-03	Silicon Square	San Jose	West	CUST-2087	David Johnson	1712.39	2	171.24	260.28	3513.82	Google Pay
T-50899	2025-08-22	PROD-5045	Dell Smartphone Pro	Mobile	Smartphones	Dell	555.4	ST-09	Mile High Mobile	Denver	West	CUST-2059	James Jones	578.17	1	57.82	41.63	561.98	PayPal
T-50900	2025-01-15	PROD-5034	Microsoft Headphone Pro	Audio	Headphones	Microsoft	2075.67	ST-10	Sunshine Systems	Miami	South	CUST-2073	James Jones	2043.09	1	0.0	143.02	2186.11	Debit Card
T-50901	2025-05-14	PROD-5006	HP Keyboard Pro	Accessories	Keyboards	HP	587.45	ST-07	Peach State Gadgets	Atlanta	South	CUST-2055	David Smith	614.12	4	368.47	146.16	2234.17	Google Pay
T-50902	2025-01-27	PROD-5034	Microsoft Headphone Pro	Audio	Headphones	Microsoft	2075.67	ST-03	Silicon Square	San Jose	West	CUST-2089	Robert Smith	2004.94	3	300.74	457.13	6171.21	Credit Card
T-50903	2025-10-25	PROD-5049	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	2182.95	ST-09	Mile High Mobile	Denver	West	CUST-2036	Robert Miller	2144.68	4	0.0	686.3	9265.02	Credit Card
T-50904	2025-06-14	PROD-5000	Microsoft Speaker Pro	Audio	Speakers	Microsoft	2260.98	ST-04	Windy City Gear	Chicago	Midwest	CUST-2080	Michael Johnson	2320.31	4	928.12	501.19	8854.31	Apple Pay
T-50905	2025-07-17	PROD-5043	Apple Smartphone Pro	Mobile	Smartphones	Apple	1945.15	ST-04	Windy City Gear	Chicago	Midwest	CUST-2075	Linda Davis	1994.05	5	997.03	538.39	9511.61	Google Pay
T-50906	2025-09-20	PROD-5013	HP Mice Pro	Accessories	Mice	HP	1304.61	ST-03	Silicon Square	San Jose	West	CUST-2089	Robert Smith	1368.78	5	684.39	492.76	6652.27	Debit Card
T-50907	2025-06-08	PROD-5047	Logitech Keyboard Pro	Accessories	Keyboards	Logitech	595.48	ST-03	Silicon Square	San Jose	West	CUST-2054	Elizabeth Martinez	581.25	1	29.06	44.18	596.37	Credit Card
T-50908	2025-08-26	PROD-5014	Logitech Smartwatche Pro	Mobile	Smartwatches	Logitech	1528.26	ST-01	Tech Haven	Boston	North	CUST-2007	John Smith	1471.66	2	294.33	165.56	2814.55	Google Pay
T-50909	2025-08-28	PROD-5004	Microsoft Speaker Pro	Audio	Speakers	Microsoft	451.4	ST-03	Silicon Square	San Jose	West	CUST-2063	Robert Williams	452.31	2	90.46	65.13	879.29	PayPal
T-50910	2025-05-31	PROD-5013	HP Mice Pro	Accessories	Mice	HP	1304.61	ST-09	Mile High Mobile	Denver	West	CUST-2028	Jennifer Martinez	1324.73	5	662.37	476.9	6438.18	Debit Card
T-50911	2025-04-07	PROD-5028	Microsoft Keyboard Pro	Accessories	Keyboards	Microsoft	1729.38	ST-10	Sunshine Systems	Miami	South	CUST-2003	Mary Garcia	1723.27	1	258.49	102.53	1567.31	Google Pay
T-50912	2025-07-30	PROD-5029	Apple Smartwatche Pro	Mobile	Smartwatches	Apple	2481.03	ST-06	Evergreen Tech	Seattle	West	CUST-2065	David Martinez	2429.72	5	0.0	971.89	13120.49	PayPal
T-50913	2025-04-19	PROD-5019	HP Mice Pro	Accessories	Mice	HP	248.24	ST-10	Sunshine Systems	Miami	South	CUST-2046	Robert Jones	251.76	2	0.0	35.25	538.77	PayPal
T-50914	2025-01-27	PROD-5045	Dell Smartphone Pro	Mobile	Smartphones	Dell	555.4	ST-03	Silicon Square	San Jose	West	CUST-2052	Robert Davis	536.26	3	160.88	115.83	1563.73	Google Pay
T-50915	2025-02-02	PROD-5048	Microsoft Smartphone Pro	Mobile	Smartphones	Microsoft	2457.95	ST-10	Sunshine Systems	Miami	South	CUST-2021	Michael Garcia	2419.57	5	0.0	846.85	12944.7	Google Pay
T-50916	2025-03-18	PROD-5040	Dell Laptop Pro	Computing	Laptops	Dell	876.34	ST-03	Silicon Square	San Jose	West	CUST-2087	David Johnson	861.37	2	258.41	117.15	1581.48	Google Pay
T-50917	2025-08-30	PROD-5049	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	2182.95	ST-01	Tech Haven	Boston	North	CUST-2040	Linda Martinez	2128.41	4	851.36	478.89	8141.17	Google Pay
T-50918	2025-11-20	PROD-5048	Microsoft Smartphone Pro	Mobile	Smartphones	Microsoft	2457.95	ST-02	Digital Depot	Austin	South	CUST-2056	David Brown	2389.02	1	119.45	158.87	2428.44	Debit Card
T-50919	2025-09-25	PROD-5024	Sony Monitor Pro	Computing	Monitors	Sony	739.23	ST-09	Mile High Mobile	Denver	West	CUST-2033	Elizabeth Davis	772.05	5	0.0	308.82	4169.07	Google Pay
T-50920	2025-07-23	PROD-5028	Microsoft Keyboard Pro	Accessories	Keyboards	Microsoft	1729.38	ST-09	Mile High Mobile	Denver	West	CUST-2089	Robert Smith	1659.76	3	248.96	378.43	5108.75	Apple Pay
T-50921	2025-06-11	PROD-5049	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	2182.95	ST-01	Tech Haven	Boston	North	CUST-2087	David Johnson	2088.33	3	626.5	352.41	5990.9	Google Pay
T-50922	2025-05-12	PROD-5032	HP Smartphone Pro	Mobile	Smartphones	HP	1749.41	ST-05	Empire Electronics	New York	North	CUST-2097	John Williams	1674.58	2	0.0	209.32	3558.48	Apple Pay
T-50923	2025-04-14	PROD-5020	Apple Smartphone Pro	Mobile	Smartphones	Apple	127.57	ST-09	Mile High Mobile	Denver	West	CUST-2073	James Jones	123.63	2	0.0	19.78	267.04	Apple Pay
T-50924	2025-07-31	PROD-5027	Microsoft Speaker Pro	Audio	Speakers	Microsoft	1346.24	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2001	David Davis	1304.16	3	586.87	199.54	3525.15	Debit Card
T-50925	2025-01-12	PROD-5047	Logitech Keyboard Pro	Accessories	Keyboards	Logitech	595.48	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2089	Robert Smith	591.72	3	0.0	106.51	1881.67	PayPal
T-50926	2025-03-10	PROD-5035	Dell Laptop Pro	Computing	Laptops	Dell	2449.03	ST-03	Silicon Square	San Jose	West	CUST-2060	John Smith	2392.26	2	0.0	382.76	5167.28	Apple Pay
T-50927	2025-06-22	PROD-5047	Logitech Keyboard Pro	Accessories	Keyboards	Logitech	595.48	ST-10	Sunshine Systems	Miami	South	CUST-2083	Michael Johnson	574.39	1	28.72	38.2	583.87	Apple Pay
T-50928	2025-05-09	PROD-5028	Microsoft Keyboard Pro	Accessories	Keyboards	Microsoft	1729.38	ST-03	Silicon Square	San Jose	West	CUST-2074	Linda Smith	1783.31	3	534.99	385.2	5200.14	PayPal
T-50929	2025-08-26	PROD-5012	Samsung Mice Pro	Accessories	Mice	Samsung	876.88	ST-02	Digital Depot	Austin	South	CUST-2032	Patricia Davis	910.95	1	0.0	63.77	974.72	Debit Card
T-50930	2025-08-09	PROD-5041	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	2371.04	ST-09	Mile High Mobile	Denver	West	CUST-2066	Jennifer Williams	2353.98	3	0.0	564.96	7626.9	Debit Card
T-50931	2025-04-18	PROD-5026	Apple Smartphone Pro	Mobile	Smartphones	Apple	538.85	ST-06	Evergreen Tech	Seattle	West	CUST-2025	John Jones	526.87	3	237.09	107.48	1451.0	Debit Card
T-50932	2025-10-31	PROD-5029	Apple Smartwatche Pro	Mobile	Smartwatches	Apple	2481.03	ST-04	Windy City Gear	Chicago	Midwest	CUST-2040	Linda Martinez	2406.28	5	1804.71	613.6	10840.29	PayPal
T-50933	2025-12-07	PROD-5041	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	2371.04	ST-07	Peach State Gadgets	Atlanta	South	CUST-2020	Robert Johnson	2275.88	3	0.0	477.93	7305.57	Credit Card
T-50934	2025-03-27	PROD-5035	Dell Laptop Pro	Computing	Laptops	Dell	2449.03	ST-07	Peach State Gadgets	Atlanta	South	CUST-2050	John Smith	2502.54	4	0.0	700.71	10710.87	Credit Card
T-50935	2025-09-06	PROD-5049	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	2182.95	ST-07	Peach State Gadgets	Atlanta	South	CUST-2066	Jennifer Williams	2211.16	1	0.0	154.78	2365.94	Credit Card
T-50936	2025-10-22	PROD-5043	Apple Smartphone Pro	Mobile	Smartphones	Apple	1945.15	ST-10	Sunshine Systems	Miami	South	CUST-2076	Patricia Rodriguez	1960.89	2	196.09	260.8	3986.49	PayPal
T-50937	2025-10-22	PROD-5010	Apple Headphone Pro	Audio	Headphones	Apple	1099.67	ST-10	Sunshine Systems	Miami	South	CUST-2037	Patricia Johnson	1129.44	4	225.89	300.43	4592.3	Google Pay
T-50938	2025-08-16	PROD-5009	Logitech Tablet Pro	Computing	Tablets	Logitech	409.92	ST-02	Digital Depot	Austin	South	CUST-2036	Robert Miller	393.33	2	118.0	46.81	715.47	Apple Pay
T-50939	2025-02-11	PROD-5004	Microsoft Speaker Pro	Audio	Speakers	Microsoft	451.4	ST-04	Windy City Gear	Chicago	Midwest	CUST-2098	Elizabeth Johnson	433.63	2	86.73	46.83	827.36	Debit Card
T-50940	2025-05-24	PROD-5028	Microsoft Keyboard Pro	Accessories	Keyboards	Microsoft	1729.38	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2074	Linda Smith	1789.03	5	0.0	536.71	9481.86	Debit Card
T-50941	2025-09-19	PROD-5001	Apple Tablet Pro	Computing	Tablets	Apple	1730.77	ST-04	Windy City Gear	Chicago	Midwest	CUST-2040	Linda Martinez	1677.12	3	503.14	271.69	4799.91	Debit Card
T-50942	2025-10-31	PROD-5003	Dell Mice Pro	Accessories	Mice	Dell	843.02	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2033	Elizabeth Davis	850.02	3	255.01	137.7	2432.75	Apple Pay
T-50943	2025-02-12	PROD-5021	HP Headphone Pro	Audio	Headphones	HP	1118.89	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2083	Michael Johnson	1103.29	5	0.0	330.99	5847.44	Google Pay
T-50944	2025-03-09	PROD-5008	Apple Mice Pro	Accessories	Mice	Apple	1303.88	ST-05	Empire Electronics	New York	North	CUST-2000	Mary Williams	1279.78	5	639.89	359.94	6118.95	Credit Card
T-50945	2025-04-04	PROD-5043	Apple Smartphone Pro	Mobile	Smartphones	Apple	1945.15	ST-04	Windy City Gear	Chicago	Midwest	CUST-2008	Elizabeth Jones	1886.49	3	0.0	339.57	5999.04	Apple Pay
T-50946	2025-02-08	PROD-5022	Logitech Speaker Pro	Audio	Speakers	Logitech	162.22	ST-04	Windy City Gear	Chicago	Midwest	CUST-2045	James Rodriguez	163.78	1	0.0	9.83	173.61	Google Pay
T-50947	2025-12-25	PROD-5015	Microsoft Speaker Pro	Audio	Speakers	Microsoft	813.77	ST-09	Mile High Mobile	Denver	West	CUST-2069	Mary Miller	854.36	5	427.18	307.57	4152.19	Apple Pay
T-50948	2025-12-17	PROD-5026	Apple Smartphone Pro	Mobile	Smartphones	Apple	538.85	ST-03	Silicon Square	San Jose	West	CUST-2033	Elizabeth Davis	516.0	4	0.0	165.12	2229.12	PayPal
T-50949	2025-06-24	PROD-5041	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	2371.04	ST-05	Empire Electronics	New York	North	CUST-2037	Patricia Johnson	2387.29	4	477.46	566.98	9638.68	Debit Card
T-50950	2025-09-03	PROD-5002	Dell Headphone Pro	Audio	Headphones	Dell	1736.36	ST-06	Evergreen Tech	Seattle	West	CUST-2038	Patricia Rodriguez	1713.88	3	0.0	411.33	5552.97	Apple Pay
T-50951	2025-02-12	PROD-5046	Bose Mice Pro	Accessories	Mice	Bose	1877.63	ST-02	Digital Depot	Austin	South	CUST-2024	Patricia Smith	1804.3	5	451.08	599.93	9170.35	PayPal
T-50952	2025-07-27	PROD-5006	HP Keyboard Pro	Accessories	Keyboards	HP	587.45	ST-04	Windy City Gear	Chicago	Midwest	CUST-2088	Elizabeth Garcia	598.74	5	0.0	179.62	3173.32	Apple Pay
T-50953	2025-07-02	PROD-5020	Apple Smartphone Pro	Mobile	Smartphones	Apple	127.57	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2003	Mary Garcia	131.16	1	13.12	7.08	125.12	Credit Card
T-50954	2025-05-03	PROD-5009	Logitech Tablet Pro	Computing	Tablets	Logitech	409.92	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2060	John Smith	402.09	2	0.0	48.25	852.43	Credit Card
T-50955	2025-03-15	PROD-5035	Dell Laptop Pro	Computing	Laptops	Dell	2449.03	ST-10	Sunshine Systems	Miami	South	CUST-2093	Patricia Garcia	2459.54	1	122.98	163.56	2500.12	Debit Card
T-50956	2025-10-23	PROD-5043	Apple Smartphone Pro	Mobile	Smartphones	Apple	1945.15	ST-04	Windy City Gear	Chicago	Midwest	CUST-2040	Linda Martinez	1922.46	5	0.0	576.74	10189.04	PayPal
T-50957	2025-04-03	PROD-5003	Dell Mice Pro	Accessories	Mice	Dell	843.02	ST-10	Sunshine Systems	Miami	South	CUST-2078	Jennifer Davis	851.5	4	170.3	226.5	3462.2	PayPal
T-50958	2025-12-21	PROD-5044	Samsung Keyboard Pro	Accessories	Keyboards	Samsung	1673.85	ST-02	Digital Depot	Austin	South	CUST-2008	Elizabeth Jones	1602.53	4	641.01	403.84	6172.95	Debit Card
T-50959	2025-03-23	PROD-5047	Logitech Keyboard Pro	Accessories	Keyboards	Logitech	595.48	ST-06	Evergreen Tech	Seattle	West	CUST-2007	John Smith	604.18	3	271.88	123.25	1663.91	Debit Card
T-50960	2025-08-24	PROD-5038	HP Headphone Pro	Audio	Headphones	HP	1705.55	ST-09	Mile High Mobile	Denver	West	CUST-2045	James Rodriguez	1647.95	5	1235.96	560.3	7564.09	PayPal
T-50961	2025-09-19	PROD-5021	HP Headphone Pro	Audio	Headphones	HP	1118.89	ST-06	Evergreen Tech	Seattle	West	CUST-2067	James Miller	1095.56	2	0.0	175.29	2366.41	Credit Card
T-50962	2025-03-22	PROD-5035	Dell Laptop Pro	Computing	Laptops	Dell	2449.03	ST-03	Silicon Square	San Jose	West	CUST-2020	Robert Johnson	2447.49	1	0.0	195.8	2643.29	Google Pay
T-50963	2025-12-09	PROD-5039	Dell Smartphone Pro	Mobile	Smartphones	Dell	327.77	ST-09	Mile High Mobile	Denver	West	CUST-2077	Mary Jones	319.87	5	0.0	127.95	1727.3	Apple Pay
T-50964	2025-05-01	PROD-5023	Dell Mice Pro	Accessories	Mice	Dell	1712.19	ST-01	Tech Haven	Boston	North	CUST-2041	James Brown	1715.35	2	514.6	182.26	3098.36	Credit Card
T-50965	2025-05-23	PROD-5043	Apple Smartphone Pro	Mobile	Smartphones	Apple	1945.15	ST-01	Tech Haven	Boston	North	CUST-2040	Linda Martinez	1982.75	2	594.82	210.67	3581.35	Google Pay
T-50966	2025-01-25	PROD-5021	HP Headphone Pro	Audio	Headphones	HP	1118.89	ST-06	Evergreen Tech	Seattle	West	CUST-2033	Elizabeth Davis	1116.01	3	167.4	254.45	3435.08	Debit Card
T-50967	2025-04-23	PROD-5028	Microsoft Keyboard Pro	Accessories	Keyboards	Microsoft	1729.38	ST-03	Silicon Square	San Jose	West	CUST-2005	Michael Smith	1677.88	3	0.0	402.69	5436.33	Apple Pay
T-50968	2025-04-28	PROD-5020	Apple Smartphone Pro	Mobile	Smartphones	Apple	127.57	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2035	James Davis	127.61	1	0.0	7.66	135.27	Apple Pay
T-50969	2025-05-20	PROD-5041	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	2371.04	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2033	Elizabeth Davis	2374.63	4	1424.78	484.42	8558.16	Google Pay
T-50970	2025-10-31	PROD-5035	Dell Laptop Pro	Computing	Laptops	Dell	2449.03	ST-01	Tech Haven	Boston	North	CUST-2090	Mary Smith	2486.98	5	621.75	738.32	12551.47	Apple Pay
T-50971	2025-06-12	PROD-5038	HP Headphone Pro	Audio	Headphones	HP	1705.55	ST-01	Tech Haven	Boston	North	CUST-2087	David Johnson	1637.46	4	982.48	347.96	5915.32	Debit Card
T-50972	2025-06-07	PROD-5049	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	2182.95	ST-07	Peach State Gadgets	Atlanta	South	CUST-2074	Linda Smith	2240.85	4	0.0	627.44	9590.84	Google Pay
T-50973	2025-12-03	PROD-5014	Logitech Smartwatche Pro	Mobile	Smartwatches	Logitech	1528.26	ST-02	Digital Depot	Austin	South	CUST-2074	Linda Smith	1589.43	2	476.83	189.14	2891.17	Apple Pay
T-50974	2025-05-31	PROD-5025	Logitech Speaker Pro	Audio	Speakers	Logitech	1871.67	ST-01	Tech Haven	Boston	North	CUST-2011	Jennifer Smith	1784.37	3	535.31	301.11	5118.91	Apple Pay
T-50975	2025-03-19	PROD-5045	Dell Smartphone Pro	Mobile	Smartphones	Dell	555.4	ST-10	Sunshine Systems	Miami	South	CUST-2030	Mary Rodriguez	582.57	1	58.26	36.7	561.01	Debit Card
T-50976	2025-07-12	PROD-5006	HP Keyboard Pro	Accessories	Keyboards	HP	587.45	ST-06	Evergreen Tech	Seattle	West	CUST-2042	Linda Davis	574.53	5	287.26	206.83	2792.22	Debit Card
T-50977	2025-01-13	PROD-5047	Logitech Keyboard Pro	Accessories	Keyboards	Logitech	595.48	ST-04	Windy City Gear	Chicago	Midwest	CUST-2096	Michael Davis	576.61	2	57.66	65.73	1161.29	PayPal
T-50978	2025-02-27	PROD-5003	Dell Mice Pro	Accessories	Mice	Dell	843.02	ST-10	Sunshine Systems	Miami	South	CUST-2020	Robert Johnson	875.02	1	0.0	61.25	936.27	Google Pay
T-50979	2025-01-01	PROD-5042	HP Mice Pro	Accessories	Mice	HP	1992.52	ST-04	Windy City Gear	Chicago	Midwest	CUST-2069	Mary Miller	1963.08	4	785.23	424.03	7491.12	PayPal
T-50980	2025-07-20	PROD-5035	Dell Laptop Pro	Computing	Laptops	Dell	2449.03	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2037	Patricia Johnson	2367.57	1	0.0	142.05	2509.62	Apple Pay
T-50981	2025-11-16	PROD-5014	Logitech Smartwatche Pro	Mobile	Smartwatches	Logitech	1528.26	ST-06	Evergreen Tech	Seattle	West	CUST-2044	Linda Brown	1603.24	1	240.49	109.02	1471.77	Credit Card
T-50982	2025-08-13	PROD-5016	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	1215.4	ST-02	Digital Depot	Austin	South	CUST-2026	John Johnson	1243.82	2	0.0	174.13	2661.77	Debit Card
T-50983	2025-07-25	PROD-5021	HP Headphone Pro	Audio	Headphones	HP	1118.89	ST-07	Peach State Gadgets	Atlanta	South	CUST-2096	Michael Davis	1070.04	5	0.0	374.51	5724.71	Debit Card
T-50984	2025-12-25	PROD-5005	Logitech Smartphone Pro	Mobile	Smartphones	Logitech	424.25	ST-03	Silicon Square	San Jose	West	CUST-2049	David Jones	404.88	2	0.0	64.78	874.54	Credit Card
T-50985	2025-06-22	PROD-5035	Dell Laptop Pro	Computing	Laptops	Dell	2449.03	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2021	Michael Garcia	2490.81	1	124.54	141.98	2508.25	PayPal
T-50986	2025-07-03	PROD-5028	Microsoft Keyboard Pro	Accessories	Keyboards	Microsoft	1729.38	ST-10	Sunshine Systems	Miami	South	CUST-2084	Linda Garcia	1796.09	1	269.41	106.87	1633.55	Apple Pay
T-50987	2025-03-17	PROD-5022	Logitech Speaker Pro	Audio	Speakers	Logitech	162.22	ST-10	Sunshine Systems	Miami	South	CUST-2026	John Johnson	166.8	2	16.68	22.18	339.1	Apple Pay
T-50988	2025-03-01	PROD-5003	Dell Mice Pro	Accessories	Mice	Dell	843.02	ST-07	Peach State Gadgets	Atlanta	South	CUST-2043	Elizabeth Martinez	828.12	4	165.62	220.28	3367.14	Credit Card
T-50989	2025-12-18	PROD-5045	Dell Smartphone Pro	Mobile	Smartphones	Dell	555.4	ST-04	Windy City Gear	Chicago	Midwest	CUST-2003	Mary Garcia	560.5	4	0.0	134.52	2376.52	Debit Card
T-50990	2025-05-05	PROD-5022	Logitech Speaker Pro	Audio	Speakers	Logitech	162.22	ST-04	Windy City Gear	Chicago	Midwest	CUST-2026	John Johnson	161.53	5	80.77	43.61	770.49	Google Pay
T-50991	2025-03-28	PROD-5029	Apple Smartwatche Pro	Mobile	Smartwatches	Apple	2481.03	ST-05	Empire Electronics	New York	North	CUST-2074	Linda Smith	2451.35	5	0.0	766.05	13022.8	PayPal
